,comments,sentiments,clean_comments
528,Dai please make new video about Resham Chaudhary from tikapur. He was in a jail for long time because of tharu andolan . Please please please. Let us know what actually happened in that chaos .,1,dai please make new video resham chaudhary tikapur jail long time tharu andolan please please please let u know actually happen chaos
529,ck raut should lead in technical and it ministry of nepal.,1,ck raut lead technical ministry nepal
530,Ho madheshi nagarik pani bafadar Nepali hun .we are equal  that should be understood,0,ho madheshi nagarik pani bafadar nepali hun equal understood
531,loveuuusir,1,loveuuusir
532,The  evil root cause of these kind of situation is open boarder and those useless treaties done by our past corrupt leaders jaba samma neta haru sudridainan galli galli maa Ck Raut janmincha aba,1,evil root cause kind situation open boarder useless treaty do past corrupt leader jaba samma neta haru sudridainan galli galli maa ck raut janmincha aba
534,This is true.,1,true
535,These type of people are those people who try to destroy the peace and harmony of nepal,1,type people people try destroy peace harmony nepal
536,Oli ko sabai Banda ramro kaam CK raut lai main stream politics ma leunu ho . Yesko Lagi oli lai salute mannai parxa mind play.,0,oli ko sabai banda ramro kaam ck raut lai main stream politics leunu ho yesko lagi oli lai salute mannai parxa mind play
537,You are Dhruv Rathee of Nepal bro,1,dhruv rathee nepal bro
538,No lie as terai brothers and sisters are treated like second citizen in Kathmandu and many other places,1,lie terai brother sister treat like second citizen kathmandu many place
539,discrimination .. u wont understand it unless you are the one discriminated .  I knew they were discriminated since i was a child but i didnt knew it was this extreme .  The decision of making madeshi independent is kinda shit . it has too many problems and well nepal will face serious problem without them . I dont believe our government which has old geezer's everywhere to solve the problem . Just teach our younger ones not to discriminate .,1,discrimination u wont understand unless one discriminate knew discriminate since child didnt know extreme decision make madeshi independent kinda shit many problem well nepal face serious problem without dont believe government old geezer everywhere solve problem teach young one discriminate
540,He is Great leader  Tiger  Is Roaring  Dr CK Raut. Next Five Years Madhesh Politics Will be Changed . Jai Nepal 🇳🇵 Jai Madhesh Jai Janmat Party,1,great leader tiger roar dr ck raut next five year madhesh politics change jai nepal jai madhesh jai janmat party
541,"Divide and Rule ko concept बाट  हामीलाई अन्धो बनाइयो र हाम्रा कथित नेताले उनिहरुले चाहेको कुरामा विश्वास गर्न बाध्य बनाए । Divide and Rule भन्ने कुरा नेपालमा धेरैजसो राजनीतिज्ञले सानो सम्प्रदायमा पनि  गरिरहेका छन्, उनीहरूले जानीजानी दुई फरक समुदायबीच द्वन्द्व सृजना गर्छन र अधिकार प्राप्तिका लागि उक्साउने गर्छन् र त्यही द्वन्द्वबाट उत्पन्न राजनीतिमा बाचिरहेकाछन  ।",1,divide rule ko concept divide rule
542,Nirmala panta ko case baare yeuta video banaaunu paryo !!!,1,nirmala panta ko case baare yeuta video banaaunu paryo
543,Ck raut is a real tiger ,1,ck raut real tiger
544,Hami sabai nepali,1,hami sabai nepali
545,Appreciated/,1,appreciate
546,"Not recognizing Madhesh as our country's part is equal to directly disrespecting all the countless sacrifices and efforts of our ancestors. 
Just a reminder: If our Madheshi brothers and sisters stop throwing rocks against Indian people then we would have already gotten most our land snatched. They've been protecting us all the time.
हिमाल, पहाड, तराई कोही छैन पराई I",1,recognize madhesh countrys part equal directly disrespect countless sacrifice effort ancestor reminder madheshi brother sister stop throw rock indian people would already get land snatch theyve protect u time
548,Mero desh lastei birami xa ali Ali pura khanxa ,1,mero desh lastei birami xa ali ali pura khanxa
549,Nice one,1,nice one
550,The Nepali Comment ,1,nepali comment
551,"Jamanama CK RAUT ko naam sunyoki rish uthyo free madhesh vanda hangama machako thyo aaba tyo time ma mali lagthyo may be indian gov le paisa pelera uthako manchye jasto lagthyo but after listening his recent podcast and interview he was right..kinaki hami nepali nepalimanai madhesh ko manchye vayoki dhoti sochau which is not good what ever I would like to congratulate him and hope for the best I know he will do best for madesh as well as nepal..
Jay Nepal",1,jamanama ck raut ko naam sunyoki rish uthyo free madhesh vanda hangama machako thyo aaba tyo time mali lagthyo may indian gov le paisa pelera uthako manchye jasto lagthyo listen recent podcast interview rightkinaki hami nepali nepalimanai madhesh ko manchye vayoki dhoti sochau good ever would like congratulate hope best know best madesh well nepal jay nepal
552,Dr CK Raut,1,dr ck raut
555,He is a misunderstood hero,1,misunderstood hero
556,No discrimination most needed in Nepal,0,discrimination need nepal
557,Love from Janakpur nepal,1,love janakpur nepal
558,"not trying to judge all madeshi people, infact I treat all type of human being in same respectful manner however talking about racism, not only madheshi people face racism from pahadi people , we pahadi people also faced a lot of hateful treatment from some madheshi people (not all ). So, i guess both sides are victim here, however i believe that violence isn't solution and think that the main reason behind it is lack of proper communication.",0,try judge madeshi people infact treat type human respectful manner however talk racism madheshi people face racism pahadi people pahadi people also face lot hateful treatment madheshi people guess side victim however believe violence isnt solution think main reason behind lack proper communication
559,Just whoa,1,whoa
560,hjr le ek dam rigth koro vano vo ko dada   tarai ma bash ne manxe lai jaile ni  hepne gr x jay nepal from Sirha,1,hjr le ek dam rigth koro vano vo ko dada tarai bash ne manxe lai jaile ni hepne gr x jay nepal sirha
561,There has been no racism but cultural differences only in nepal,0,racism cultural difference nepal
562,He seems like pabloreact if you relate!,1,seem like pabloreact relate
563,"we were blinded and made to believe what our so called leader wanted. Divided and rule that is what most of the politician are doing in Nepal, They knowingly make conflicts between two different community and provoke them to get their rights and they live on the politics generated from that conflict.",1,blind make believe call leader want divided rule politician nepal knowingly make conflict two different community provoke get right live politics generate conflict
564,Watch in 1.5x for better experience,1,watch 15x good experience
565,Jay madesh,1,jay madesh
566,Nice video,1,nice video
568,Good bro,1,good bro
569,#jaymadhesh️,1,jaymadhesh
570,One in thousand ck,1,one thousand ck
572,"It really hurts me seeing madeshi called dhoti. Sometime i wonder, what's wrong with that dhoti? It has great religious significance for us. We wear dhoti proudly during our puja.",1,really hurt see madeshi call dhoti sometime wonder whats wrong dhoti great religious significance u wear dhoti proudly puja
573,"Aaru kura testai ho ,, paila Jati Tukra vayo vayo Aaba Chai Tutna Hunna NEPAL 🇳🇵️",0,aaru kura testai ho paila jati tukra vayo vayo aaba chai tutna hunna nepal
575,"Hey bro plz, Make video for resham chaudhary ",1,hey bro plz make video resham chaudhary
576,kudos NC,1,kudos nc
577,We are one,1,one
578,I also support him for rights of people of terai but not partition of our country,1,also support right people terai partition country
579,Please sir nepali date use garnuna..,1,please sir nepali date use garnuna
581,Anti Nepal never can b accepted.. community politics is non lasting already proved..,1,anti nepal never b accept community politics non last already prove
583,Positive one,1,positive one
584,It was a nice one,1,nice one
586,Himal pahad tarai kohi xaina parai. Afno janma bhumi afnai hunxa.,0,himal pahad tarai kohi xaina parai afno janma bhumi afnai hunxa
587,"8:30 Ck Raut Foreign Agent huna parxa , Natra Amnesty International jasto Bideshi Organization lai K matlab .. Testo Pressure dinthiyena aani Foreign Agent Navako Vaye .. J Hos Nepal Aaba Chai Tukrinu Vayena . 🇳🇵",0,830 ck raut foreign agent huna parxa natra amnesty international jasto bideshi organization lai k matlab testo pressure dinthiyena aani foreign agent navako vaye j ho nepal aaba chai tukrinu vayena
588,Bro u should expose youtuber who promote online gambling like 1xbet,1,bro u expose youtuber promote online gamble like 1xbet
590,Sahi kura...,0,sahi kura
591,Jay Shree ram,1,jay shree ram
593,"People living in terai will just take controll over whole nepal,so many people",1,people live terai take controll whole nepalso many people
594,Madhesi are Nepali and I always respect them.Darjeeling ma Nepali boley vandaema nepali hunxara vanya… basnu parena Nepal ma …Darjeeling ka ta sab dhoti hun ..madhesi janta are always nepali….,0,madhesi nepali always respect themdarjeeling nepali boley vandaema nepali hunxara vanya basnu parena nepal darjeeling ka ta sab dhoti hun madhesi janta always nepali
595,"Hami tarai ma basnelai Indian, Darjeeling,  Sikkim or India basne nepali bolne lai Nepali bhanxau, manxau Jasko results ho CK Rawot",1,hami tarai basnelai indian darjeeling sikkim india basne nepali bolne lai nepali bhanxau manxau jasko result ho ck rawot
596,"There is certainly discrimination against Madhesi people. However, one should also recognize that there are problems inside Madhesi people which accentuates this discrimination. There are social problems (dowry, female status/education, hygiene), economic disparity (higher class Madhesi exploiting lower class Madhesi) and poor political leadership have plagued Madhesi people more than other ethnic communities. In terms of leadership, Madhesi leaders are most corrupt and negligent. Geographically Madhesh Pradesh is all flat, and thus easy for development. Nonetheless, above -mentioned factors have hampered it. Until Madhesh becomes rich -  socially, politically, and economically - these issues will persist.",1,certainly discrimination madhesi people however one also recognize problem inside madhesi people accentuate discrimination social problem dowry female statuseducation hygiene economic disparity high class madhesi exploit low class madhesi poor political leadership plague madhesi people ethnic community term leadership madhesi leader corrupt negligent geographically madhesh pradesh flat thus easy development nonetheless mention factor hamper madhesh becomes rich socially politically economically issue persist
597,"Bhai timro content dherai ramro chha,but yo tannai,tannai vaneko chahi funny lagxa",1,bhai timro content dherai ramro chhabut yo tannaitannai vaneko chahi funny lagxa
598,Make video in resham chaudhary,1,make video resham chaudhary
599,COME IN LEARNING FEAST 3.0 COME IN LEARNING FEAST 3.0 COME IN LEARNING FEAST 3.0,1,come learning feast 30 come learn feast 30 come learn feast 30
600,Sahi ho equal hunu paryo,1,sahi ho equal hunu paryo
601,Real kgf ,1,real kgf
602,Plz make video on Kantipur,1,plz make video kantipur
603,dai maka a video against betting app in nepal,1,dai maka video bet app nepal
605,"Himal Pahad Terai,
Kohi chaina Parai ",1,himal pahad terai kohi chaina parai
606,"Discrimination perception jata pani hunxa, jaslai pani hunxa. Yesko against ma awaaz pani uthaunu parxa, but systematic discrimination vane xaina Nepal ma. Everybody has freedom to education, health and opportunities. CK Raut pani Nepal kai top Engineering College ma padera scientist vaaka hun. Aafu lai hepiyeh jasto lagera desh nai tukryauxu vanne ekdum galat ho and I strongly disagree on it. Nepal is small yet very diverse country. Sabai ko aafno aafno dukhha, pida chann for eg. Dalit community but yesko matlab sabai lai chuttai desh dinu parxa hoina. Aandolan garera haina ramro kaam garera desh ko mann change gara. Binod Chadhary, Balen Shah, Santosh Sah are the prime examples of it. Every Nepali is proud of them.",0,discrimination perception jata pani hunxa jaslai pani hunxa yesko awaaz pani uthaunu parxa systematic discrimination vane xaina nepal everybody freedom education health opportunity ck raut pani nepal kai top engineering college padera scientist vaaka hun aafu lai hepiyeh jasto lagera desh nai tukryauxu vanne ekdum galat ho strongly disagree nepal small yet diverse country sabai ko aafno aafno dukhha pida chann eg dalit community yesko matlab sabai lai chuttai desh dinu parxa hoina aandolan garera haina ramro kaam garera desh ko mann change gara binod chadhary balen shah santosh sah prime example every nepali proud
607,Can anyone share link of Black Buddha?,0,anyone share link black buddha
608,"Tara tarai ko manxe lai hepinxa yeha 
Truth ",0,tara tarai ko manxe lai hepinxa yeha truth
609,Vanda naramro lagxa hola. But some of the point real xa. Still madhesh ko bikas hunna garo xa. Free madhesh vannu joke nai ho. Madhesh aafai poverty polio dowry system bata gujari rako xa. Even india most poorest state like up bihar sanga border xa. To be honest india will rarely take madhesh since it's doesn't provide stragic location to china like our hilly district ra tyo sochnu beekar xa india lai tesai up bihar ko bhaar le peeli raxa usle madhesh ko burden jstai hunxa . Madheshi aafai self aware bhayeko ramro. Balen shah pani madheshi hun khai ta support paye. Ramro kaam garey ck raut lai support garna hichkichaunu hunna.,0,vanda naramro lagxa hola point real xa still madhesh ko bikas hunna garo xa free madhesh vannu joke nai ho madhesh aafai poverty polio dowry system bata gujari rako xa even india poor state like bihar sanga border xa honest india rarely take madhesh since doesnt provide stragic location china like hilly district ra tyo sochnu beekar xa india lai tesai bihar ko bhaar le peeli raxa usle madhesh ko burden jstai hunxa madheshi aafai self aware bhayeko ramro balen shah pani madheshi hun khai ta support paye ramro kaam garey ck raut lai support garna hichkichaunu hunna
610,Upcoming prime minister of Nepal,1,upcoming prime minister nepal
611,"Please stop identity politics in Nepal. I am a bahun. My father was brought up in miserable conditions due to early death of his father. He was married at 13 with my mother. My mother sold milk and agro products to educate my father with a hope that someday education will give them a hope to live. Indeed, Educating my father was a great step and has helped my family sustain in this new world. But, I grew up in unimaginable racism for being a Bahun that has shaped almost every aspect of my life. Nonetheless, I can understand that a lack of education is a cause for people to act unreasonably towards me. Lets not forget that Madesh is a place where innocent women are beaten till death just by accusing them as witches. Innocent brides are beaten and burnt alive for not being able to get the dowry. Women and children are thrown in brick furnaces alive for not following the same political agenda. Many people are just lost without anyone knowing there whereabouts. People are concerned about all of Nepal being overshadowed by this darkness which I would say is not just prevalent in Madesh, but all around Nepal where there is lack of education. Dalits are being made dalits to be able to secure that vote which can be achieved by just a couple of dollars. What about freeing the Dalits who have themselves accepted them as Dalits to get involved in identity politics? What about the sukumbasis who themselves term them as sukumbasis? What about the adibasi janajiti? Just research on the different types of identities that people hold in Nepal. A hero from Madesh who was tipped 1500 through a campain by the Madhesis looks like a small story. I wonder how many people with how many different identities have gotten through their lives in Nepal with a tip of more that just 1500 rupees from a person from a different identity? So, please stop creating chaos in Nepal and get a bit of education so that you can at least be reasonable and understand that you are just a human being.",0,please stop identity politics nepal bahun father bring miserable condition due early death father marry 13 mother mother sell milk agro product educate father hope someday education give hope live indeed educate father great step help family sustain new world grow unimaginable racism bahun shape almost every aspect life nonetheless understand lack education cause people act unreasonably towards let forget madesh place innocent woman beat till death accuse witch innocent bride beat burnt alive able get dowry woman child thrown brick furnace alive follow political agenda many people lose without anyone knowing whereabouts people concerned nepal overshadow darkness would say prevalent madesh around nepal lack education dalits make dalits able secure vote achieve couple dollar free dalits accept dalits get involve identity politics sukumbasis term sukumbasis adibasi janajiti research different type identity people hold nepal hero madesh tip 1500 campain madhesis look like small story wonder many people many different identity get live nepal tip 1500 rupees person different identity please stop create chaos nepal get bit education least reasonable understand human
613,MadeshKoNepali ️,1,madeshkonepali
614,"""Free madhesh"" from Nepal. It's indeed enough to categorize him into anti nation. It's also same in India like Dr Zakir  from India is wanted what's his idea make India into Muslim majority country which bjp govt didn't like so he's wanted now. Remember how police caught and took down vten's mv just for saying rough words and bad about police ",1,free madhesh nepal indeed enough categorize anti nation also india like dr zakir india want whats idea make india muslim majority country bjp govt didnt like he want remember police catch take vtens mv say rough word bad police
615,COME IN LEARNING FEAST 3.0,1,come learning feast 30
616,COME IN LEARNING FEAST 3.0,1,come learning feast 30
617,COME IN LEARNING FEAST 3.0,1,come learning feast 30
618,COME IN LEARNING FEAST 3.0,1,come learning feast 30
619,Social media destroying every thing...now youtuber decide what is true..and viewer are like bheda ho hami tali tw bajaihalxu..voli ko lagi chai pasal hero hune content milyo... kathai mero desh.,0,social medium destroy every thingnow youtuber decide trueand viewer like bheda ho hami talus tw bajaihalxuvoli ko lagi chai pasal hero hune content milyo kathai mero desh
620,Right to equality,1,right equality
621,"I liked the video but people in the comments can't hold opinion of their own. Dr CK might not be bad but spreading of idea of different sovereign nation is anti national . I don't think he is hero but he is inspiring. People who are born in Nepal are nepali and people should not spread hate towards any ethnic group. 
Also Dr CK tried to spread his agenda at  very unstable times of our nation. I think he should have focused on equality if his issue was equality . Maybe to get more attention he did what he did which i respect but i still have mixed opinion. Also its sad that our government and justice system is a joke.",1,liked video people comment cant hold opinion dr ck might bad spread idea different sovereign nation anti national dont think hero inspire people bear nepal nepali people spread hate towards ethnic group also dr ck try spread agenda unstable time nation think focus equality issue equality maybe get attention respect still mixed opinion also sad government justice system joke
622,Jay madhesh Jay Nepal,1,jay madhesh jay nepal
623,"Ma madeshi ho vanu ma ya face garnu ma dherai dherai fark ho .
Ma aauta engineering  student ho anj malai room ya flat chayo ko ani khotha khojda kheri gharpati lai vanxa ma madeshi lai kotha didina terai ko manxai lai didina kotha kina yesto ved bhauu.
Ani kahlai saam yo promble face garda aafu lai lagxa madeshi kehi farak manxai ho kii hami lai yeha ko manxai hamilai nepali bhuijdaina ya k ho",0,madeshi ho vanu ya face garnu dherai dherai fark ho aauta engineering student ho anj malai room ya flat chayo ko ani khotha khojda kheri gharpati lai vanxa madeshi lai kotha didina terai ko manxai lai didina kotha kina yesto ved bhauu ani kahlai saam yo promble face garda aafu lai lagxa madeshi kehi farak manxai ho kii hami lai yeha ko manxai hamilai nepali bhuijdaina ya k ho
624,"Haatha ma haath liyi Madesh, Pahad, ra Himal,
Ek juth vai saath miley ekdin bishal bancha hamro Nepal.",0,haatha haath liyi madesh pahad ra himal ek juth vai saath miley ekdin bishal bancha hamro nepal
625,"You have good
conception about CK raut he isn't anti national his right to protest against government and he is only person who good think about medeshi",0,good conception ck raut isnt anti national right protest government person good think medeshi
626,Mostly Immigrated from bihar,1,mostly immigrate bihar
627,Cm raut need to stand not for madhesi but broader nepal,1,cm raut need stand madhesi broad nepal
628,"What about the massacre of pahdiyas in madhesh?? A young indian guy become madhesi by marrying a nepali , why?? India ley citizenship diyeni hamiley dina hunna ...kinaki hami outnumbered hunxaun .",0,massacre pahdiyas madhesh young indian guy become madhesi marry nepali india ley citizenship diyeni hamiley dina hunna kinaki hami outnumber hunxaun
629,The kp oli was righy at that time️,1,kp oli righy time
630,thanks to kp oli,1,thanks kp oli
631,Now about A division league  club their  owner and  earnings ️,1,division league club owner earnings
632,"He didn't think correctly.  Everyone face some discrimination.  If every cast , religion ask their own country then internal war start hunxa. Like india,has face huge massive attack between muslim and hindu. 
Manche educated hudai ma thik hunxa vani hudina.
Intelligence and desh prem is different thing. 
One question if he want to stand for madeshi then why didnt he ask for equality and what he did to end hater between madeshi and hilly region people. Did he every try to find root cause of hater and try to solve it. Withinternet knowledge and research naya desh ko theory dinu is not big deal. As u said he is engineer with talent. But jo manche le afu lai gareko discrimination lai revenge lina use garxa. That person is not country lover. He just want to vent out angry. He is not nice person. He could used his intelligence in study. He waste his talent and life just for revenge. 
One question k madesh ma ck raut le girl/women la equal right dina sakxa. What he is going to do against illegal entry of indian ppl by saying relative of madeshi ppl. Child marriage . Open crime. 
Most important what he going to do about open border with indian. India le sima michni activity ko against k garxa. 
Equality and respect should be earned. In past dherai incidents le garda equality vaena hola but so what that doesn't mean he can say such thing. If anybody support him then support for women to have different nation too. Because madeshi vanda euta women discrimination ko sikar hunxa .",0,didnt think correctly everyone face discrimination every cast religion ask country internal war start hunxa like indiahas face huge massive attack muslim hindu manche educate hudai thik hunxa vani hudina intelligence desh prem different thing one question want stand madeshi didnt ask equality end hater madeshi hilly region people every try find root cause hater try solve withinternet knowledge research naya desh ko theory dinu big deal u say engineer talent jo manche le afu lai gareko discrimination lai revenge lina use garxa person country lover want vent angry nice person could use intelligence study waste talent life revenge one question k madesh ck raut le girlwomen la equal right dina sakxa go illegal entry indian ppl say relative madeshi ppl child marriage open crime important go open border indian india le sima michni activity ko k garxa equality respect earn past dherai incident le garda equality vaena hola doesnt mean say thing anybody support support woman different nation madeshi vanda euta woman discrimination ko sikar hunxa
633,Racist and racism should be stopped towards our btothers and sister of terai as we all are one,1,racist racism stop towards btothers sister terai one
634,"Bro, do you not have discord?",1,bro discord
636,"Nepal ma hune harek problem ma jaile ni India agadi aaunale testo perspective manxe haru ma utpanna vako ho, tesmathi Madhesh xuttaunne vanpaxi CK raut villain nai bane tara aba uni sanga ramro mauka xa, sab kura lai thim paarne. Unlai subakamana!!!",0,nepal hune harek problem jaile ni india agadi aaunale testo perspective manxe haru utpanna vako ho tesmathi madhesh xuttaunne vanpaxi ck raut villain nai bane tara aba uni sanga ramro mauka xa sab kura lai thim paarne unlai subakamana
637,Dhanyabad,1,dhanyabad
639,Tanai ,1,tanai
640,"Next video :  नागरिक उन्मुक्ति पार्टी 🇳🇵🇳🇵/ टिकापुर, कैलाली",1,next video
641,CK KP lingden rabi balen prachanda sabai milera Nepal banau hami Nepali sabai milnu parxa Nepal bharatko simanama kadetaar lagau CK raut,1,ck kp lingden rabi balen prachanda sabai milera nepal banau hami nepali sabai milnu parxa nepal bharatko simanama kadetaar lagau ck raut
642,Aaja maile Dr CK Raut ko baare ma dherai kura CK,0,aaja maile dr ck raut ko baare dherai kura ck
643,"Ma Madesh ma janme ko newar hu. Tara ma aafulai Nepali vanera chinau chhu. Madesh Nepal ho. Tara madesh ma vaeko samasya aaja samma nepal sarkar le kahile dekhena yehi karan madesh ma yo jwalanta a 
Nuhaar CK Raut ko jana ma vayo... I support CK Raut. Tara Madesh Ko samasya Nepal sarkar le solve garnai parchha.....",0,madesh janme ko newar hu tara aafulai nepali vanera chinau chhu madesh nepal ho tara madesh vaeko samasya aaja samma nepal sarkar le kahile dekhena yehi karan madesh yo jwalanta nuhaar ck raut ko jana vayo support ck raut tara madesh ko samasya nepal sarkar le solve garnai parchha
644,i support ck raut,1,support ck raut
645,"How you say that the person  who one time wanna destroy  one nation , wanna separate  one nation  wanna be good person, no mate never he just change his way.",1,say person one time wanna destroy one nation wanna separate one nation wanna good person mate never change way
646,"I oppose his initial idea but the thing about equality and identity is on my support.
Madheshi lai sachchi nai bh3dbhaw gariyeko chha, ra saman byabahar hunu aawasyak chha. Deah tukrinu galat ho tara ahile ko j motive chha tyas prati ma sakaratmak pratikriya rakhchhu.",1,oppose initial idea thing equality identity support madheshi lai sachchi nai bh3dbhaw gariyeko chha ra saman byabahar hunu aawasyak chha deah tukrinu galat ho tara ahile ko j motive chha tyas prati sakaratmak pratikriya rakhchhu
647,Hello nepali comment bro Andrew tate ko barema pani banauna paryo auta video,1,hello nepali comment bro andrew tate ko barema pani banauna paryo auta video
648,his is truth that madeshi haru lei hela garxan,1,truth madeshi haru lei hela garxan
649,Please make video on those who killed in iraq!!,0,please make video kill iraq
651,Woah....ramro,1,woahramro
652,"Sir yasto x vanee 
Kin hami madheshi lai bihari, Indian, dhoti 
Vanne garinx",1,sir yasto x vanee kin hami madheshi lai bihari indian dhoti vanne garinx
653,Bro MDMS kina lagu vayena hola?,1,bro mdms kina lagu vayena hola
654,Wow never saw soo many bots comments in this channel before this vdo.,1,wow never saw soo many bot comment channel vdo
655,"Janjati la bahun lai hepxan,Sab jati la dalit lai hepxan and Nepali la desi lai hepxan,Hamle ni hamro madeshi sathi lai marde,fulkiwala vanxan tara naramro manxan ki nai thavayena.Nepal desh akdam racist xa aba afu batai change hum sabai",0,janjati la bahun lai hepxansab jati la dalit lai hepxan nepali la desi lai hepxanhamle ni hamro madeshi sathi lai mardefulkiwala vanxan tara naramro manxan ki nai thavayenanepal desh akdam racist xa aba afu batai change hum sabai
656,Sir tapaile prime college ma padauna thalnu vako ho,1,sir tapaile prime college padauna thalnu vako ho
657,"The Nepali comment using the word ""tannai""",1,nepali comment use word tannai
658,Border issue should be solve first,1,border issue solve first
659,Terai region where people of Indian origin reside are most welcome to claim their citizenship but do not ever mix with real Indians .. this is dangerous for the existence of nepal,0,terai region people indian origin reside welcome claim citizenship ever mix real indian dangerous existence nepal
660,"Madhesh auta alage desh hunu paraxa , hami मधेशिलाई hepbe , hami raja janak ko ,parja ko बंशजा ho , yo desh hamro Pani ho , jai shree Ram ",0,madhesh auta alage desh hunu paraxa hami hepbe hami raja janak ko parja ko ho yo desh hamro pani ho jai shree ram
661,damn,1,damn
663,"I'd have preferred CK over Upendra because of his education and exposure but not for the fact that he left NASA and came back. He played well to get attention of the public as he made some noise to be heard, (independent Madhesh) where is that issue now? Its clear he was making the stairs like every one does. To be arrested is another step for publicity. Besides all this, i believe he is just a puppet of some foreign nation like many other politicians. And one important point i notice, for free Madhesh he used Hindi language to address the issue instead of Maithili language. He got chance because of his influence and i hope CK would prove me wrong for my assumptions. Rest the time knows,.. All the best to new representative of citizens..",1,id prefer ck upendra education exposure fact leave nasa come back play well get attention public make noise heard independent madhesh issue clear make stair like every one arrest another step publicity besides believe puppet foreign nation like many politician one important point notice free madhesh use hindi language address issue instead maithili language get chance influence hope ck would prove wrong assumption rest time know best new representative citizen
664,In the name of madesh tons of Indians citizens entering our country. Which is not a good sign at first they are nice but once their population increase they show their true colors.,1,name madesh ton indian citizen enter country good sign first nice population increase show true color
665,desh bhakta ho ki desh birodi thaa vayana samaya le vanxa tara yo manxe  le sachinai dimag chai lerai aako ho ra akdumai talented raa inspiring chai hooo,0,desh bhakta ho ki desh birodi thaa vayana samaya le vanxa tara yo manxe le sachinai dimag chai lerai aako ho ra akdumai talented raa inspire chai hooo
666,Madesh  also part of nepal that way they want also equally right and freedom.Let focus.on country develop🇳🇵🇳🇵🇳🇵,1,madesh also part nepal way want also equally right freedomlet focuson country develop
667,Jaba samma india sanga open border hunxa ra illegal indians immigrant haru nepal ma hunxa.. taba samma nepal ko real madhesi haru sadhai paxadi nai hunxa plus madhesi matra discrimination ma pareko vane haina.. yedi terai ma basne jaslai madhesi harule pahadiya vanxan uniharu ko awastha ra madhesi harule garne behaviour sodhne ho vane ajhai dherai kura tha painxa,0,jaba samma india sanga open border hunxa ra illegal indian immigrant haru nepal hunxa taba samma nepal ko real madhesi haru sadhai paxadi nai hunxa plus madhesi matra discrimination pareko vane haina yedi terai basne jaslai madhesi harule pahadiya vanxan uniharu ko awastha ra madhesi harule garne behaviour sodhne ho vane ajhai dherai kura tha painxa
668,Nepali janta afai alchi..chorna thugna paayo bhaney kosley choddaina..ani leaders lai k gaali garnu..india ra China le aba next 10years ma divide garera loye huncha.,0,nepali janta afai alchichorna thugna paayo bhaney kosley choddainaani leader lai k gaali garnuindia ra china le aba next 10years divide garera loye huncha
669,He want to divide terai from rest of the nepal for which he name his party janamat means collecting madhesi people vote regarding different country.,1,want divide terai rest nepal name party janamat mean collect madhesi people vote regard different country
672,Prachanda ko barema ni banaunu paryo euta video,1,prachanda ko barema ni banaunu paryo euta video
673,"Ek jana Nepali lea aafno ghar banau dei tyo 
Ani ghar ko construction sakiyea paxhi Ek jana Indian aayea rw mah ni timro ghar ma basxu vanyo rw Nepali lea basnw diyo 50,100,150 sal pachi aadi ghar malai dea vandai jhagada garnw lagyo 
Ghar=Nepal",0,ek jana nepali lea aafno ghar banau dei tyo ani ghar ko construction sakiyea paxhi ek jana indian aayea rw mah ni timro ghar basxu vanyo rw nepali lea basnw diyo 50100150 sal pachi aadi ghar malai dea vandai jhagada garnw lagyo gharnepal
674,"Love for all 
himali pahadi mahadeshi ",1,love himali pahadi mahadeshi
675,"Damn i don't know who are these  people who gives certificate of being nepali.
Bro tini haru ko bau baje pani katai na katai bata aa kai holan . Sabai ko ancestors Africa bata originated xan 
Teso vhai aafu lie African vhanyn na ta tini pani ...",0,damn dont know people give certificate nepali bro tini haru ko bau baje pani katai na katai bata aa kai holan sabai ko ancestor africa bata originate xan teso vhai aafu lie african vhanyn na ta tini pani
676,Iraq ma 12 nepalese ko murder wala case ma video banaunu paro dai aba,0,iraq 12 nepalese ko murder wala case video banaunu paro dai aba
677,He is not madhesi he is Indian,0,madhesi indian
678,Future PM c.k Raut,1,future pm ck raut
